idx_original|situacao|flag_efisco_vermelho|flag_catmat_vermelho|match_parcial|classe_efisco|classe_catmat|codigo_efisco|codigo_catmat|item_efisco|item_catmat
493|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1934619|600181|KIT - FIO SUTURA - IMPLANTE DE VALVULA CARDIACA EM POLIESTER VERDE TRANCADO E POLIESTER BRANCO TRANCADO, TAMANHO 2,0, COMPOSTO POR 2 AGULHAS DE 1/2 CIRCULO, 2,0CM (15X75)CM, COM ALMOFADA DE TEFLON, APRESENTACAO CONFORME DECRETO LEI 79094/77 MS, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 MS|KIT FIOS DE SUTURA, APLICAÇÃO: P/ CARDIOLOGIA / TROCA VALVAR , MODELO: C/ 15 FIOS AGULHADOS , COMPONENTE 1: 8 X POLIÉSTER VERDE  2-0, REVESTIMENTO DESLIZANTE , COMPONENTE 2: 7 X POLIÉSTER BRANCO  2-0 , COMPONENTE ADICIONAL: C/ ALMOFADA , ESTERILIDADE: ESTÉRIL , APRESENTAÇÃO: CONJUNTO COMPLETO 
494|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|4754204|600180|KIT - FIO SUTURA - PARA IMPLANTE DE VALVULA CARDIACA,COMPOSTO POR 02 FIOS DE POLIESTER COM ALMOFADA DE TEFLON,VERDE TRANCADO (08 FIOS DE 75,00CM) E BRANCO TRANCADO (07 FIOS DE 75,00CM),N. 2-0,COM 02 AGULHAS CILINDRICAS, ATRAUMATICAS DE APROXIMADAMENTE 1,50 CM,1/2 CIRCULO|KIT FIOS DE SUTURA, APLICAÇÃO: P/ CARDIOLOGIA / TROCA VALVAR , MODELO: C/ 15 FIOS AGULHADOS , COMPONENTE 1: 8 X POLIÉSTER VERDE  2-0, REVESTIMENTO DESLIZANTE , COMPONENTE 2: 7 X POLIÉSTER BRANCO  2-0 , ESTERILIDADE: ESTÉRIL , APRESENTAÇÃO: CONJUNTO COMPLETO 
496|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|4380231|389556|TIRA REAGENTE P/DET. DE GLICOSE NO SANGUE - POR SENSOR, SEM CONTATO DIRETO DO SANGUE NO APARELHO, COM ACAO POR CAPILARIDADE, FAIXA DE MEDICAO ENTRE: 10 E 600 MG/DL,EM SANGUE CAPILAR/VENOSO,TIRAS REAGENTES EMBALADAS EM FRASCO. ROTULO N. LOTE, DATA FABRICACAO/VALIDADE, PROCEDENCIA, DATA E TIPO DE ESTERILIZACAO, REGISTRO MS.|MONITOR PORTÁTIL, OPERAÇÃO: DIGITAL , TIPO AMOSTRA: SANGUE CAPILAR , TIPO DE ANÁLISE: QUANTITATIVO DE GLICOSE , FAIXA DE OPERAÇÃO: ATÉ 600 MG/DL, TEMPO RESPOSTA: ATÉ 10 S, MEMÓRIA: 250 A 500 TESTES 
498|OK_SEM_FLAGS|False|False|False|KITS/REAGENTES PARA EXAMES IMUNOLOGICOS/SOROLOGICOS|"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|2364247|383459|TESTE - DA UREASE- PARA DETECCAO DE HELICOBACTER PYLORI, EM AMOSTRAS FRAGMENTADAS DE MUCOSA DO ANTRO GASTRICO BASEANDO-SE NA PRESENCA DE UREASE COM TEMPO MAXIMO DE REACAO DE 30 MINITOS., KIT REAGENTE PRONTO PARA USO, ACONDICIONADO EM EMBALAGEM APROPRIADA, CONTENDO 50 FRASCOS COM 1 ML CADA., COM MANUAL DE INSTRUCAO, ROTULO C/N.LOTE, DATA DE FABRIC/VAL, PROCEDENCIA, TEMPERATURA DE ESTOCAGEM E REGISTRO NO MINISTERIO DA SAUDE|REAGENTE PARA DIAGNÓSTICO CLÍNICO 4, TIPO: CONJUNTO COMPLETO PARA AUTOMAÇÃO , TIPO DE ANÁLISE: QUANTITATIVO DE ANTI HELICOBACTER PYLORI , MÉTODO: ELISA , APRESENTAÇÃO: TESTE 
499|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3551520|438065|PAPEL - DO TIPO TERMOSSENSIVEL,PARA ELETROCARDIOGRAFO,80X90X280 BL280,MAC600, TCHNPRT01|"PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL: TERMOSENSÍVEL , MODELO: MILIMETRADO , DIMENSÕES: CERCA 230 X 300 MM, APRESENTAÇÃO: FORMULÁRIO CONTÍNUO, DOBRA EM ""Z"" , COMPATIBILIDADE: COMPATIBILIDADE C/ EQUIPAMENTO "
500|CATMAT_ALTERNATIVO|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1002929|438058|PAPEL - MILIMETRADO, PARA ELETROCARDIOGRAFO, MEDIDA 216 MM X 316 MM, COMPATIVEL COM ELETROCARDIOGRAFO DIXTAL EP-3|PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL: TERMOSENSÍVEL , MODELO: MILIMETRADO , DIMENSÕES: CERCA 60 MM, APRESENTAÇÃO: BOBINA , COMPATIBILIDADE: COMPATIBILIDADE C/ EQUIPAMENTO 
501|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5152984|438058|PAPEL - TERMOSSENSIVEL, MILIMETRADO,COMPATIVEL COM ELETROCARDIOGRAFO, MARCA CARDIOLINE, MODELO 100L,MEDIDAS 100,00MM X 20,00M (L X C)|PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL: TERMOSENSÍVEL , MODELO: MILIMETRADO , DIMENSÕES: CERCA 60 MM, APRESENTAÇÃO: BOBINA , COMPATIBILIDADE: COMPATIBILIDADE C/ EQUIPAMENTO 
502|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2268639|438058|PAPEL - PARA ECG, PARA ELETROCARDIOGRAMA, AR 600 ADV, 60MM X 15M, CODIGO PACOTE COM 10 ROLOS|PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL: TERMOSENSÍVEL , MODELO: MILIMETRADO , DIMENSÕES: CERCA 60 MM, APRESENTAÇÃO: BOBINA , COMPATIBILIDADE: COMPATIBILIDADE C/ EQUIPAMENTO 
503|CATMAT_ALTERNATIVO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3859401|438062|PAPEL PARA ECG - TERMOSSENSIVEL COMPATIVEL COM ELETROCARDIOGRAFO  MODELO ECG12, MARCA ECAFIX,FOLHA MEDINDO 80MMX30M E REGISTRO NO MS|"PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL: TERMOSENSÍVEL , MODELO: MILIMETRADO , DIMENSÕES: CERCA 90 X 90 MM, APRESENTAÇÃO: FORMULÁRIO CONTÍNUO, DOBRA EM ""Z"" , COMPATIBILIDADE: COMPATIBILIDADE C/ EQUIPAMENTO "
503|CATMAT_ALTERNATIVO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3859401|438058|PAPEL PARA ECG - TERMOSSENSIVEL COMPATIVEL COM ELETROCARDIOGRAFO  MODELO ECG12, MARCA ECAFIX,FOLHA MEDINDO 80MMX30M E REGISTRO NO MS|PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL: TERMOSENSÍVEL , MODELO: MILIMETRADO , DIMENSÕES: CERCA 60 MM, APRESENTAÇÃO: BOBINA , COMPATIBILIDADE: COMPATIBILIDADE C/ EQUIPAMENTO 
504|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5634830|463243|GEL CONDUTOR - EXCELENTE CONDUTIVIDADE, ALTA TAXA DE FIXACAO E FACIL REMOCAO, HIDROFILICO, EMOLIENTE, EMULSIFICANTE, NAO IONICO,SAIS DE ALTA CONDUTIVIDADE E AGENTES BACTERIOSTATICO CONSERVANTES, USO EXTERNO EM POLISSONOGRAFIA|PASTA CONDUTORA, TIPO: PARA POLISSONOGRAFIA 
505|MAPEAMENTO_INCERTO|False|False|True|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|157708|438929|GEL PARA ECG - INODORO, PH NEUTRO, AZUL, ELETRICAMENTE CONDUTIVO, ISENTO DE GORDURA, SAL NACL, ACONDICIONADO EM FRASCO APROPRIADO, COM DADOS DE IDENTIFICACAO, VAL|GEL, COMPOSIÇÃO: A BASE DE ÁGUA , CARACTERÍSTICAS ADICIONAIS: PH NEUTRO 
506|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|682110|475840|GEL PARA ULTRA-SONOGRAFIA - INODORO, INCOLOR, PH NEUTRO,COMPOSTO DE CELULOSE NEUTRA PURA, AGUA DESTILADA,ISENTO DE GORDURA, SUJIDADE,COM DADOS DE IDENTIFICACAO.|GEL, COMPOSIÇÃO: A BASE DE ÁGUA , APLICAÇÃO: CONDUTOR , CARACTERÍSTICAS ADICIONAIS: PH NEUTRO , ESTERILIDADE: ESTÉRIL 
507|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1930370|475840|GEL PARA ECG - INODORO ,PH NEUTRO, LEITOSO, ELETRICAMENTE CONDUTIVO, ISENTO DE GORDURA ,SAL ,NACL.FORMA DE APRESENTACAO EM EMBALAGEM COM 1 LITRO,, EM FRASCO APROPRIADO COM DADOS DE IDENTIFICACAO,VALIDADE E REGISTRO NO MS.|GEL, COMPOSIÇÃO: A BASE DE ÁGUA , APLICAÇÃO: CONDUTOR , CARACTERÍSTICAS ADICIONAIS: PH NEUTRO , ESTERILIDADE: ESTÉRIL 
508|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1543458|475840|GEL PARA ULTRA-SONOGRAFIA - INODORO, INCOLOR, PH NEUTRO, COMPOSTO DE CELULOSE NEUTRA PURA E AGUA DESTILADA, ISENTO DE SUJIDADES E GORDURA, ACONDICIONADO EM GALAO COM 5 KG|GEL, COMPOSIÇÃO: A BASE DE ÁGUA , APLICAÇÃO: CONDUTOR , CARACTERÍSTICAS ADICIONAIS: PH NEUTRO , ESTERILIDADE: ESTÉRIL 
509|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|711160|475840|GEL PARA ULTRA-SONOGRAFIA - INODORO, INCOLOR, PH NEUTRO, COMPOSTO DE CELULOSE NEUTRA PURA, AGUA DESTILADA, ISENTO DE GORDURA, SUJIDADE, ACONDICIONADO EM FRASCO COM 1000 ML C/ DADOS DE IDENTIFICACAO|GEL, COMPOSIÇÃO: A BASE DE ÁGUA , APLICAÇÃO: CONDUTOR , CARACTERÍSTICAS ADICIONAIS: PH NEUTRO , ESTERILIDADE: ESTÉRIL 
510|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|711160|475840|GEL PARA ULTRA-SONOGRAFIA - INODORO, INCOLOR, PH NEUTRO, COMPOSTO DE CELULOSE NEUTRA PURA, AGUA DESTILADA, ISENTO DE GORDURA, SUJIDADE, ACONDICIONADO EM FRASCO COM 1000 ML C/ DADOS DE IDENTIFICACAO|GEL, COMPOSIÇÃO: A BASE DE ÁGUA , APLICAÇÃO: CONDUTOR , CARACTERÍSTICAS ADICIONAIS: PH NEUTRO , ESTERILIDADE: ESTÉRIL 
511|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO|4221605|415180|FILME PARA RAIOS X - PARA MAMOGRAFIA DIGITAL,TAMANHO 20,00 X 25,00CM,DO TIPO IMPRESSAO A SECO,QUE NAO SEJAM SENSIVEL A LUZ,CAIXA COM 100 PELICULAS,COMPATIVEL COM IMPRESSORA AGFA 5300, 5302, 5503.|FILME RADIOLÓGICO, TIPO: MAMOGRAFIA , ADICIONAL: PARA PROCESSAMENTO SECO , DIMENSÕES: 20 X 25 CM
512|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO|4221613|415181|FILME PARA RAIOS X - PARA MAMOGRAFIA DIGITAL,TAMANHO 25,00 X 30,00CM,DO TIPO IMPRESSAO A SECO,QUE NAO SEJAM SENSIVEL A LUZ,CAIXA COM 100 PELICULAS,COMPATIVEL  COM IMPRESSORA AGFA 5300, 5302, 5503.|FILME RADIOLÓGICO, TIPO: MAMOGRAFIA , ADICIONAL: PARA PROCESSAMENTO SECO , DIMENSÕES: 25 X 30 CM
513|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO|4221575|415182|FILME PARA RAIOS X - PARA RADIOLOGIA DIGITAL,TAMANHO 20,00 X 25,00CM,DO TIPO IMPRESSAO A SECO,QUE NAO SEJAM SENSIVEL A LUZ,CAIXA COM 100 PELICULAS,COMPATIVEL COM IMPRESSORA AGFA 5300, 5302, 5503|FILME RADIOLÓGICO, TIPO: RAIO-X , ADICIONAL: PARA PROCESSAMENTO SECO , DIMENSÕES: 20 X 25 CM
514|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO|4058895|415183|FILME PARA RAIOS X - PARA RADIOLOGIA DIGITAL,TAMANHO 25X30CM,DO TIPO IMPRESSAO A SECO,.|FILME RADIOLÓGICO, TIPO: RAIO-X , ADICIONAL: PARA PROCESSAMENTO SECO , DIMENSÕES: 25 X 30 CM
515|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|PEÇAS E ACESSÓRIOS PARA COMPUTADORES|4058909|415484|FILME PARA RAIOS X - PARA RADIOLOGIA DIGITAL,TAMANHO 28X35CM,DO TIPO IMPRESSAO A SECO,.|MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA: 16 GB, INTERFACE: USB 2.0 , CARACTERÍSTICAS ADICIONAIS: CORPO PLÁSTICO, ADAPTADOR COM PROTEÇÃO METÁLICA , TIPO: PEN DRIVE 
516|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO|4221583|415610|FILME PARA RAIOS X - PARA RADIOLOGIA DIGITAL,TAMANHO 35,00 X 43,00CM,DO  TIPO IMPRESSAO A SECO,QUE NAO SEJAM SENSIVEL A LUZ,CAIXA COM 100 PELICULAS,COMPATIVEL COM IMPRESSORA AGFA 5300, 5302, 5503|FILME RADIOLÓGICO, TIPO: RAIO-X , DIMENSÕES: 35 X 43 CM
517|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO|4263030|415613|FILME PARA TOMOGRAFIA - EM PELICULA, TAMANHO: 35 X 43CM,EMBALAGEM APROPRIADA. ROTULO N. LOTE, DATA FABRICACAO/VALIDADE E PROCEDENCIA|FILME RADIOLÓGICO, TIPO: TOMOGRAFIA , ADICIONAL: PARA PROCESSAMENTO SECO , DIMENSÕES: 35 X 43 CM
518|CATMAT_ALTERNATIVO|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|SUPRIMENTOS FOTOGRÁFICOS|4002075|276722|FILME PARA RAIOS X - PARA RADIOLOGIA DIGITAL,TAM. 28 X 35CM,DO TIPO IMPRESSAO A SECO,.,CX C/ 100 PELICULAS,COMPATIVEL COM IMPRESSORA AGFA 5300,5302,5503|PAPEL VIDEOIMPRESSÃO, TIPO PAPEL: TERMOSENSÍVEL , LARGURA: 110 MM, COMPRIMENTO: 18 M, TIPO IMPRESSORA: VÍDEO PRINTER UPPHA 110 
518|CATMAT_ALTERNATIVO|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO|4002075|415184|FILME PARA RAIOS X - PARA RADIOLOGIA DIGITAL,TAM. 28 X 35CM,DO TIPO IMPRESSAO A SECO,.,CX C/ 100 PELICULAS,COMPATIVEL COM IMPRESSORA AGFA 5300,5302,5503|FILME RADIOLÓGICO, TIPO: RAIO-X , ADICIONAL: PARA PROCESSAMENTO SECO , DIMENSÕES: 28 X 35 CM
519|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|SUPRIMENTOS FOTOGRÁFICOS|1885332|276722|FILME PARA RAIOS X - PARA ULTRASOM, TAMANHO 110X20M, CONFORME EDITAL, MONOEMULSIONADO, UPP110S|PAPEL VIDEOIMPRESSÃO, TIPO PAPEL: TERMOSENSÍVEL , LARGURA: 110 MM, COMPRIMENTO: 18 M, TIPO IMPRESSORA: VÍDEO PRINTER UPPHA 110 
520|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2003783|617336|SERINGA DESCARTAVEL PARA BOMBA INJETORA - CONFECCIONADO EM PVC, 200ML, COMPATIVEL COM SERINGA INJETORA DE CONTRASTE, COMPATIVEL COM BOMBA INJETORA LFCT 9000 / CT 9000 ADU E TUBO EM J, P/ENCHIMENTO DA SERINGA, PARA O TOMOGRAFO PHILIPSBRILLIANCE MULT SLICE DE 10 CANAIS, EMBALAGEM: INDIVIDUAL EM PAPEL GRAU CIRURGICO, COM DADOS DE IDENTIFICACAO E VALIDADE DE ESTERILIZACAO|SERINGA PARA BOMBA, APLICAçãO: COMPATÍVEL C/ INJETORA CONTRASTE, ATÉ 1200 PSI , MATERIAL: POLIPROPILENO , CAPACIDADE: CERCA 200 ML, ESTERILIDADE: ESTéRIL , APRESENTAÇÃO: EMBALAGEM INDIVIDUAL 
521|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|4242580|617320|SERINGA DESCARTAVEL PARA BOMBA INJETORA - CONFECCIONADO EM POLIPROPILENO,20,00ML,COMPATIVEL COM BOMBA A SER ADQUIRIDA POR COMODATO/CONSIGNADO,ESTERIL,EMBALAGEM: INDIVIDUAL EM BLISTER,COM DADOS DE IDENTIFICACAO E VALIDADE DE ESTERILIZACAO|SERINGA PARA BOMBA, APLICAçãO: COMPATÍVEL C/ BOMBA INFUSORA , MATERIAL: POLIPROPILENO , CAPACIDADE: CERCA 20 ML, CARACTERÍSTICA ADICIONAL: GRADUADA , ESTERILIDADE: ESTéRIL , APRESENTAÇÃO: EMBALAGEM INDIVIDUAL 
522|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3701352|617321|SERINGA DESCARTAVEL PARA BOMBA INJETORA - CONFECCIONADO EM POLIPROPILENO,50,00 ML,COMPATIVEL COM BOMBA A SER ADQUIRIDA POR COMODATO,ESTERIL,EMBALAGEM INDIVIDUAL EM BLISTER,COM DADOS DE IDENTIFICACAO E VALIDADE DE ESTERILIZACAO|SERINGA PARA BOMBA, APLICAçãO: COMPATÍVEL C/ BOMBA INFUSORA , MATERIAL: POLIPROPILENO , CAPACIDADE: CERCA 50 ML, CARACTERÍSTICA ADICIONAL: GRADUADA , ESTERILIDADE: ESTéRIL , APRESENTAÇÃO: EMBALAGEM INDIVIDUAL 
523|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3759113|457542|EXTENSOR - PARA BOMBA INJETORA DE TOMOGRAFOS OU RESSONANCIA, DESCARTAVEL, BIFURCADO, DEHP FREE, COM VALVULA ANTIREFLUXO E VALVULA EM SILICONE COM SAIDA LATERAL, CONECTOR MACHO REVERSIVEL NA PARTE DISTAL E TAMPA PROTETORA EM POLIETILENO DE ALTA DENSIDADE, CLAMP NAO REMOVIVEL,ESTERIL, EM PVC, CONECTOR DE SISTEMA FECHADO DE PRESSAO POSITIVA,COM 12 FR X 30CM,COMPATIVEL COM O CONECTOR ESPIRALADO|EXTENSOR INFUSÃO VASCULAR, TIPO: P/ BOMBA INJETORA CONTRASTE , VIAS: 1 VIA , MATERIAL: POLÍMERO , COMPRIMENTO: CERCA 30 CM, CALIBRE: CERCA 12 FRENCH, TIPO CONEXÃO: LUER LOCK / SLIP , PRESSÃO MÁXIMA: ALTA PRESSÃO ATÉ 1200 PSI, TIPO USO: ESTÉRIL, USO ÚNICO 
524|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2857537|468315|CONECTOR ESPIRALADO PARA TOMOGRAFIA - ATE 300 PSI, APROXIMADAMENTE 180CM, EM PVC ATOXICO,EMBALADO EM PAPEL GRAU CIRURGICO, CONTENDO DATA DE FABRICACAO, VALIDADE, LOTE, TIPO DE ESTERELIZACAO,RESGISTRO NO MS.|EXTENSOR INFUSÃO VASCULAR, TIPO: P/ BOMBA INJETORA CONTRASTE , VIAS: 1 VIA , MODELO: ESPIRALADO , MATERIAL: POLÍMERO , COMPRIMENTO: CERCA 150 CM, TIPO CONEXÃO: LUER LOCK / SLIP , PRESSÃO MÁXIMA: ATÉ CERCA DE 300 PSI, CARACTERíSTICAS ADICIONAIS: C/ VÁLVULA ANTIRREFLUXO , TIPO USO: ESTÉRIL, USO ÚNICO 
525|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5224675|458076|CONECTOR VALVULADO PARA SISTEMA DE INFUSAO VENOSA FECHADO - PARA SISTEMA DE ENCHIMENTO E INJECAO AUTOMATICA DE CONTRASTE NOS EXAMES DE TOMOGRAFIA COMPUTADORIZADA TIPO MANYFILL OU SIMILAR, COMPRIMENTO MINIMO 150,00 CM, COM CONECTOR LUER LOCK MACHO EM UMA EXTREMIDADE E NA OUTRA EXTREMIDADE COM 2 VIAS, PARA USO EM BOMBA INJETORA DE DUPLA CABECA VALVULADA, SISTEMA FECHADO DE INFUSAO MULTIPACIENTE, ESTERIL,EM PVC CRISTAL, ATOXICO|EXTENSOR INFUSÃO VASCULAR, TIPO: P/ BOMBA INJETORA CONTRASTE , VIAS: 2 VIAS , MODELO: ESPIRALADO , MATERIAL: POLÍMERO , COMPRIMENTO: CERCA 120 CM, TIPO CONEXÃO: LUER LOCK / SLIP , PRESSÃO MÁXIMA: ATÉ CERCA DE 300 PSI, CARACTERíSTICAS ADICIONAIS: C/ VÁLVULA ANTIRREFLUXO , TIPO USO: ESTÉRIL, USO ÚNICO 
526|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3462307|617336|KIT DE SERINGA PARA TOMOGRAFIA COMPUTADORIZADA - PARA USO COM SISTEMA DE INJECAO DE CONTRASTE EM TOMOGRAFIA COMPUTADORIZADA,KIT COMPOSTO POR 1 SERINGA DE 200ML, 01 CONECTOR DE BAIXA PRESSAO E 01 TUBO DE ENCHIMENTO|SERINGA PARA BOMBA, APLICAçãO: COMPATÍVEL C/ INJETORA CONTRASTE, ATÉ 1200 PSI , MATERIAL: POLIPROPILENO , CAPACIDADE: CERCA 200 ML, ESTERILIDADE: ESTéRIL , APRESENTAÇÃO: EMBALAGEM INDIVIDUAL 
527|CATMAT_ALTERNATIVO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3592464|606121|CONECTOR VALVULADO PARA SISTEMA DE INFUSAO VENOSA FECHADO - PARA TOMOGRAFIA E RESSONANCIA, DESCARTAVEL,COM DUPLA VALVULA DE SEGURANCA, ANTI-REFLUXO QUE IMPEDE A CONTAMINACAO POR FLUXO REVERSO,ESTERIL,EM PVC,USADO COMO LINHA DO PACIENTE E INDICADO PARA CONDUCAO DE MEIOS DE CONTRASTE RADIOLOGICOS ATRAVES DE BOMBA INJETORA DE BAIXA PRESSAO,APROXIMADAMENTE 23,00 CM DE COMPRIMENTO, COMPATIVEL COM SISTEMA MULTIPACIENTE,UNIVERSAL|CONECTOR USO MÉDICO, APLICAÇÃO: P/ACESSO VASCULAR , MATERIAL 1: POLÍMERO , MATERIAL 2: C/ MEMBRANA SILICONE , MODELO: SISTEMA FECHADO , COMPONENTE 1: CONEXÃO LUER , COMPONENTE 2: VALVULADO , CARACTERÍSTICA ADICIONAL: P/ USO SEM AGULHA , TIPO USO: ESTÉRIL, USO ÚNICO 
