codigo_efisco|posicao|faixa|origem|grupo_efisco|classe_efisco|tem_medida|medidas_consulta|item_efisco|top1_catmat|top1_classe|correto_catmat|correto_classe|mesmo_pdm_top1_correto|movimento
493120-3|5.0|4-10|big_data|RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM|SACOS,BOLSAS E SACOLAS|True|{'MM': {400.0, 600.0}, 'G': {5000.0}}|SACO - PARA EMBALAGEM,EM POLIPROPILENO,CAPACIDADE PARA 5KG,MEDINDO APROXIMADAMENTE 40,00X60,00CM,ESPESSURA DE 0,08 MICRAS,NA COR TRANSPARENTE|SACO, MATERIAL: POLIETILENO , TIPO USO: indústrias alimentícia, farmacêutica, agrícola E , CAPACIDADE: 40 KG, ALTURA: 80 CM, COMPRIMENTO: 60 CM, ESPESSURA: 12 MICRA, TRANSMITÂNCIA: TRANSPARENTE , APLICAÇÃO: ACONDICIONAMENTO DE ALIMENTOS , COR: INCOLOR , CARACTERÍSTICAS ADICIONAIS: CONFORME MODELO DO ÓRGÃO |SACOS E BOLSAS|SACO, MATERIAL: PLÁSTICO , TIPO USO: GERAL , COR: INCOLOR , APLICAÇÃO: ACONDICIONAMENTO , ALTURA: 0,60 CM, LARGURA: 0,40 CM, TRANSMITÂNCIA: TRANSPARENTE |SACOS E BOLSAS|True|saiu
224286-9|6.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|INSUMOS PARA AS AREAS HEMATOLOGICAS E HEMOTERAPICAS|True|{'PCT': {10.0, 100.0}}|TESTE HIV-1/2 P/ QUIMIOLUMINESCENCIA - HUMANO PARA A DETECCAO QUALITATIVA SIMULTANEA DE ANTIGENO P24 DO HIV E DOS ANTICORPOS CONTRA OS VIRUS  HIV1/2, POR ENZIMA IMUNOENSAIO  DE MICROPARTICULAS QUIMIOLUMINESCENTES(CMIA), A REACAO E MEDIDA COMO UNIDADES RELATIVAS A LUZ, ANTI-HIV-1/2 NO SORO (HIV-1/2CONTROLES) SENSIBILIDADE E ESPECIFICIDADE EM TORNO DE 100%. APRESENTAR COEFICIENTE DE VARIACAO INFERIR A 10%, DEVE CONSTAR Nº DE LOTE EM CADA FRASCO.CONFORME LEGISLACAO VINGENTE APRESENTE BULA DETALHADA. CONSERVACAO DE 2º A 8º . POSSUIR REGISTRO NA ANVISA, VALIDADE MINIMA DE 6 MESES A  PARTIR DA DATA DE ENTREGA  DOS KITS|REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO: CONJUNTO COMPLETO PARA AUTOMAÇÃO , TIPO DE ANÁLISE: QUANTITATIVO DE ANTI RUBÉOLA VÍRUS IGG , MÉTODO: QUIMIOLUMINESCÊNCIA , APRESENTAÇÃO: TESTE |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO: CONJUNTO COMPLETO PARA AUTOMAÇÃO , TIPO DE ANÁLISE: QUANTITATIVO DE HIV I E II , MÉTODO: QUARTA GERAÇÃO , APRESENTAÇÃO: TESTE |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|True|saiu
196146-2|4.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|MATERIAIS DE USO TECNICO HOSPITALAR|True|{'MM': {25.0, 750.0}}|FIO DE SUTURA DE POLIPROPILENO - EM POLIPROPILENO AZUL DIAMETRO 2-0 COM AGULHA DE 2,5CM, 1/2 CIRCULO CILINDRICA, INABSORVIVEL, COM FIO DE 75CM DE COMPRIMENTO EM CADA ENVELOPE, AZUL, EM INTERNO, EM MATERIAL QUE GARANTA BARREIRA MICROBIANA E EM PAPEL GRAU CIRURGICO,CONFORME NORMA ABNT 13 904/03, A APRESENTACAO DO PRODUTO DEVERA OBEDECER A CONFORME LEGISLACAO VIGENTE|FIO DE SUTURA AGULHADO, MATERIAL FIO: POLIPROPILENO AZUL , MODELO FIO: MONOFILAMENTAR , DIÂMETRO FIO: 3-0 , COMPRIMENTO FIO: CERCA DE 70 CM, TIPO AGULHA: AGULHA 3/8 CÍRCULO , MODELO AGULHA: CILÍNDRICA , COMPRIMENTO AGULHA: CERCA DE 30 MM, ESTERILIDADE: ESTÉRIL , APRESENTAçãO: EMBALAGEM INDIVIDUAL |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|FIO DE SUTURA AGULHADO, MATERIAL FIO: POLIPROPILENO AZUL , MODELO FIO: MONOFILAMENTAR , DIÂMETRO FIO: 2-0 , COMPRIMENTO FIO: CERCA DE 70 CM, TIPO AGULHA: AGULHA 1/2 CÍRCULO , MODELO AGULHA: CILÍNDRICA , COMPRIMENTO AGULHA: CERCA DE 26 MM, ESTERILIDADE: ESTÉRIL , APRESENTAçãO: EMBALAGEM INDIVIDUAL |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|True|saiu
554878-0|6.0|4-10|big_data|MOBILIARIOS EM GERAL|MOBILIARIOS DE ALOJAMENTO - CADASTRO PADRONIZADO|True|{'MM': {50.0, 660.0, 340.0}, 'PCT': {100.0, 5.0}}|COLCHAO - TIPO BERCO,D-18,MEDINDO 660,00X340,00X50,00MM (CXLXA),DIMENSOES COM VARIACAO EM ATE 5%,EM ESPUMA 100% POLIURETANO,REVESTIDO COM CAPA REMOVIVEL EM PVC ATOXICO E AUTOEXTINGUIVEL, SEM COSTURA|COLHÃO USO HOSPITALAR, MATERIAL: ESPUMA FLEXÍVEL POLIURETANO , REVESTIMENTO: C/ CAPA REMOVÍVEL, TOTALMENTE IMPERMEÁVEL , DIMENSÕES  (C X L X A): CERCA DE 178 X 60 X 12 CM, DENSIDADE: CERCA DE D-26 A D-33 KG/M3|MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES|COLCHÃO, TIPO: INFANTIL , MATERIAL: ESPUMA , DENSIDADE: D-18 , TECIDO DE REVESTIMENTO: SARJA BAMBOO , TAMANHO LARGURA X COMPRIMENTO: 0,60 X 1,30 M, TAMANHO ALTURA: 0,12 M, CARACTERÍSTICAS ADICIONAIS: SUBCATEGORIA BERÇOS; TAMANHO AXLXC |UTENSÍLIOS DOMÉSTICOS|False|saiu
553579-4|4.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|PRODUTOS E INSUMOS PARA DIETAS ESPECIAIS|False||ALIMENTO PARA DIETA ENTERAL OU ORAL - FORMULA MODIFICADA PARA NUTRICAO ENTERAL E ORAL,NORMOCALORICA E HIPERPROTEICA,RICO EM VITAMINA D, LEUCINA E OUTROS AMINOACIDOS ESSENCIAIS,ENRIQUECIDO COM O EXCLUSIVO MIX DE CAROTENOIDES, FIBRAS, CALCIO E MAIS 27 VITAMINAS E MINERAIS,NAO CONTEM GLUTEN,EM PO,DENSIDADE CALORICA 1.0 KCAL/ML,EM EMBALAGEM APROPRIADA|DIETA ENTERAL, ASPECTO FÍSICO: PÓ , USO: ENTERAL OU ORAL , CARACTERÍSTICAS: NORMOCALÓRICA,NORMOPROTEÍCA , FONTE DE PROTEÍNA: SORO LEITE HIDROLISADA , FONTE DE CARBOIDRATO: MALTODEXTRINA, SACAROSE E/OU AMIDO , FONTE DE LIPÍDIOS: ÓLEOS VEGETAIS E/OU TCM , COMPONENTES ADICIONAIS: VITAMINAS E MINERAIS , CARACTERÍSTICAS ADICIONAIS: ISENTA LACTOSE E GLÚTEN , SABOR: C/SABOR |ALIMENTOS ESPECIAIS DIETÉTICOS E PREPARADOS ALIMENTÍCIOS|DIETA ENTERAL, ASPECTO FÍSICO: LÍQUIDO , USO: ENTERAL OU ORAL , CARACTERÍSTICAS: HIPERCALÓRICA,HIPERPROTEICA , FONTE DE PROTEÍNA: CASEINATO E/OU PTN SOJA E/OU SORO LEITE , FONTE DE CARBOIDRATO: MALTODEXTRINA E/OU AMIDO E/OU XAROPE DE GLICOSE , FONTE DE LIPÍDIOS: ÓLEOS VEGETAIS E/OU LEC.SOJA , COMPONENTES ADICIONAIS: AA'S,VIT.,MINERAIS,FIBRAS , CARACTERÍSTICAS ADICIONAIS: ISENTO DE GLÚTEN , SABOR: C/SABOR |ALIMENTOS ESPECIAIS DIETÉTICOS E PREPARADOS ALIMENTÍCIOS|True|saiu
573346-4|4.0|4-10|big_data|ARTIGOS E UTENSILIOS DE ESCRITORIOS|SUPRIMENTOS DE USO DIDATICO,PEDAGOGICO,DE PAPELARIA E DE ESCRITORIO|True|{'MM': {70.0, 6.0, 10.0, 18.0, 20.0}}|BLOCOS LOGICO - EM PLASTICO, COM 48 PECAS NAS CORES AMARELO, AZUL E VERMELHA,MEDINDO A MENOR 20,00X10,00X06,00MM E A MAIOR 70,00X70,00X18,00MM,DE ENCAIXE,FORMATOS VARIADOS|JOGO / BRINQUEDO PEDAGÓGICO, TIPO: HORA DA CIÊNCIA , MATERIAL: PLÁSTICO , TAMANHO: Tamanho: 6,50 X 26,70 X 26,70 CM, USO: FAZER VULCÃO |JOGOS, BRINQUEDOS E ARTIGOS CORRELATOS COM RODAS|MATERIAL PEDAGÓGICO, TIPO: BLOCO LÓGICO , MATERIAL: MADEIRA , DIMENSÕES: 335X200X55 MM, CARACTERISTICAS ADICIONAIS: CAIXA TIPO ESTOJO |JOGOS, BRINQUEDOS E ARTIGOS CORRELATOS COM RODAS|False|saiu
509127-6|5.0|4-10|big_data|EQUIPAMENTOS E MATERIAIS PARA EXPERIENCIA EM LABORATORIO ESCOLAR, RECREACAO E DESPORTO|EQUIPAMENTOS ESPORTIVOS E EDUCATIVOS|True|{'MM': {10.0, 500.0}}|TAPETE - TIPO TATAME INFANTIL,DE EVA,MEDINDO 500,00X500,00X10,00MM (CXLXE), SEM BORDAS, COMPOSTO POR 20 PECAS|BRINQUEDO EM GERAL, MATERIAL: BORRACHA SINTÉTICA EVA , TIPO: TAPETE INFANTIL PEDAGÓGICO , COR: DIVERSAS , CARACTERÍSTICAS ADICIONAIS: ANTIALÉRGICO, ARTICULADOS, SELO INMETRO , DIMENSÕES: 30 X 30 X 0,10 CM|JOGOS, BRINQUEDOS E ARTIGOS CORRELATOS COM RODAS|TATAME, MATERIAL: E.V.A. , COMPRIMENTO PLACA: 1,10 M, LARGURA PLACA: 1,10 M, ESPESSURA PLACA: 40 MM, CARACTERÍSTICAS ADICIONAIS: INTENSIDADE DE IMPACTO ALTA PROTEÇÃO, ANTI-DERRAPA |EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO|False|saiu
318386-6|8.0|4-10|big_data|EQUIPAMENTOS E MATERIAIS PARA LIMPEZA, DEDETIZACAO E ESTERI-LIZACAO DE USO DOMESTICO|COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO|True|{'PCT': {10.0}}|CLORO - LIQUIDO,  CONCENTRACAO 10%, SOLUCAO AQUOSA, ALCALINA DE ASPECTO LIMPIDO E AMARELADO,COM APRESENTACAO E ACONDICIONADO EM EMBALAGEM INDIVIDUAL APROPRIADA|HIPOCLORITO DE SÓDIO, ASPECTO FÍSICO: SOLUÇÃO AQUOSA , CONCENTRAÇÃO: TEOR 1% DE CLORO ATIVO |PRODUTOS QUÍMICOS|CLORO ALVEJANTE, ASPECTO FÍSICO: LÍQUIDO , APRESENTAÇÃO: BOMBONA , APLICAÇÃO: REMOÇÃO MANCHAS , FINALIDADE: ALVEJANTE E DESINFECÇÃO DE ROUPAS |COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO|False|saiu
527655-1|4.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|INSUMOS PARA AS AREAS HEMATOLOGICAS E HEMOTERAPICAS|False||REAGENTES E INSUMOS PARA IMUNOFENOTIPAGEM - CD15 COM ANTICORPO MONOCLONAL ANTI-HUMANO CONJUGADO COM PHYCOERYTHRIN-CYANINA 5.5 (PC 5.5) PARA IMUNOFENOTIPAGEM DE LEUCOCITOS,METODOLOGIA CITOMETRIA DE FLUXO,.|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE: ANTI CD 33 HUMANO , ADITIVOS*: CONJUGADO À FICOERITRINA |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE: ANTI CD 15 HUMANO |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|True|saiu
133453-0|5.0|4-10|profs_saude|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|MATERIAIS DE USO TECNICO HOSPITALAR|True|{'MM': {200.0, 10000.0}}|ESCOVA PARA LIMPEZA DE MATERIAL - EM POLIESTER,OU NAILON,ENTRE FIOS DE ACO SUAVE, EM FILETE OU ROLO, COMPRIMENTO DE 15 OU 20 CM E ROLOS DE 5 E 10M, USO UNICO , DESCARTAVEL, DE ACORDO COM AS NORMAS VIGENTES|ESCOVA LIMPEZA GERAL, MATERIAL CORPO: PLÁSTICO , MATERIAL CERDAS: NÁILON , CARACTERÍSTICAS ADICIONAIS: CERDAS NAS DUAS EXTREMIDADES , COMPRIMENTO: CERCA DE 20 CM, APLICAÇÃO: LIMPEZA DE INSTRUMENTOS EM GERAL |VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES|ESCOVA LIMPEZA - CME, APLICAÇÃO: P/ ENDOSCÓPIO , MATERIAL CERDAS: CERDAS DE NYLON , PONTA ATIVA: EM TODA EXTENSÃO , DIÂMETRO PONTA: CERCA DE 3 MM, HASTE: HASTE FLEXÍVEL , COMPRIMENTO TOTAL: CERCA DE 15 M, TIPO USO: DESCARTÁVEL , APRESENTAÇÃO: EM ROLO |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|False|saiu
17171-9|5.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|MATERIAIS DE USO TECNICO HOSPITALAR|True|{'MM': {27.0}, 'ML': {31000.0}}|DISPOSITIVO PARA INFUSAO VENOSA PERIFERICA - AGULHA EM ACO INOX, COMPOSTA DE CANULA DE ACO INOXIDAVEL, PAREDE FINA, SILICONIZADA, BISEL TRIFACETADO E BIANGULADO, COM PROTETOR FIRME, COM ASAS LISAS E FLEXIVEIS, EXTENSAO DE PROLONGAMENTO TIPO TUBO TRANSPARENTE FLEXIVEL E COM PROTETOR ENROSCADO., NUMERO DE CALIBRE 27MM, ESTERIL, ATOXICO E APIROGENICO, ART.31 L.8078/90 PORT.CONJ.N.1 DE 23/1/96_M.SAUDE, COMBINADO COM O ART.31 DA LEI 8078/90|AGULHA, MATERIAL: AÇO INOXIDÁVEL , APLICAÇÃO: P/ FÍSTULA ARTERIO VENOSA , TIPO PONTA AGULHA: C/ BISEL TRIFACETADO , DIMENSÕES: 17 GAU, TIPO FIXAÇÃO: C/ ASA DE FIXAÇÃO , ADICIONAL: TUBO EXTENSOR C/ CLAMP , CONECTOR: CONECTOR LUER LOCK OU SLIP, PROTETOR , TIPO USO: DESCARTÁVEL, ESTÉRIL, EMBALAGEM INDIVIDUAL |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|CATETER PERIFÉRICO, APLICAÇÃO: VENOSO , MODELO: TIPO ESCALPE , MATERIAL AGULHA: AGULHA AÇO INOX , DIAMETRO: 27 GAU, COMPONENTE ADICIONAL: C/ ASA DE FIXAÇÃO, TUBO EXTENSOR , CONECTOR: CONECTOR PADRÃO C/ TAMPA , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|False|saiu
527652-7|6.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|INSUMOS PARA AS AREAS HEMATOLOGICAS E HEMOTERAPICAS|False||REAGENTES E INSUMOS PARA IMUNOFENOTIPAGEM - MPO-FITC,COM ANTICORPO MONOCLONAL ANTI-HUMANO,IMUNOFENOTIPAGEM DE LEUCOCITOS,METODOLOGIA CITOMETRIA DE FLUXO,.|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE: ANTI CD8 HUMANO |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE*: ANTI MIELOPEROXIDASE HUMANA , ADITIVOS 1: CONJUGADO À FLUORESCEÍNA (FITC) |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|True|saiu
535349-1|5.0|4-10|big_data|INFORMATICA|PECAS E ACESSORIOS PARA COMPUTADORES|True|{'MM': {1200.0}}|MICROFONE PARA MICROCOMPUTADOR - PARA TRANSMISSAO DE AUDIO,TIPO  COM FIO,DEVE TER HASTE AJUSTAVEL E BASE PARA APOIO DE MESA, ALIMENTACAO,  TRANSMISSAO E CAPTACAO DE AUDIO VIA USB,OPERA COM NO MINIMO DE FREQUENCIA  DE RESPOSTA DE 50HZ -16KHZ,DEVE TER A SENSIBILIDADE NO MINIMO DE -58DB + - 3DB E COMPRIMENTO DO CABO NO MINIMO 1,2 METROS|CABO ÁUDIO E VÍDEO, MATERIAL CONDUTOR: COBRE , MATERIAL ISOLAMENTO CONDUTOR: PVC , APLICAÇÃO: MICROFONE , ACESSÓRIOS: CONECTOR XLR , MATERIAL COBERTURA: PVC EMBORRACHADO , COMPRIMENTO: 10 M|FIOS E CABOS ELÉTRICOS|MICROFONE, CARACTERÍSTICAS ADICIONAIS: KIT, CANCELAMENTO DE RUIDO EMBUTIDO, CASCATEAMENTO , APLICAÇÃO: VIDEOCONFERÊNCIA , PADRÃO: UNIDIRECIONAL |FONES, MICROFONES E ALTO-FALANTES|False|saiu
478407-3|5.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|EQUIPAMENTOS MEDICO HOSPITALARES|True|{'W': {300.0}, 'V': {220.0}}|EQUIPAMENTO ELETROCIRURGICO - COM POTENCIA MINIMA DE 300 WATTS,GERADOR ELETROCIRURGICO MICROPROCESSADO,CONTROLE DE ACIONAMENTO DE CORTE OU COAGULACAO VIA CANETA OU VIA PEDAL,DISPLAYS DIGITAIS INDEPENDENTES PARA CORTE, COAGULACAO E BIPOLAR,SISTEMA REM CONTRA FUGAS DE CORRENTE PARA PROTECAO DO PACIENTE,ALIMENTACAO: BIVOLT AUTOMATICO OU 220V - 60HZ|APARELHO ELETROESTIMULADOR NEUROMUSCULAR, COMPONENTES: MÍN. 4 CANAIS, CONTROLES INTENSIDADE INDEPENDENTES , ADICIONAIS: TIMER, TECLADO TOQUE, TEMPORIZADOR, ELETRODOS , ALIMENTAÇÃO: 110/220V , CARACTERÍSTICAS ADICIONAIS: TENS, FES, RUSSA, INTERFERENCIAL , ACESSÓRIOS: CABO FORÇA, CABOS CONEXÃO PACIENTE, CABO C/ CANETA , OPERAÇÃO: RAMPA ON, OFF, RISE E DECAY , ACESSÓRIOS 1: 5 TUBOS GEL, 2 FUSÍVEIS SOBRESSALENTES |MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES|BISTURI ELÉTRICO, MODELO: RADIOFREQUÊNCIA E ULTRASSÔNICO , MODO DE OPERAÇÃO MONOPOLAR: MONOPOLAR , POTÊNCIA MÁXIMA CORTE MONOPOLAR: DE 301 A 400 W, TIPO DE COAGULAÇÃO: COAGULAÇÃO, SPRAY E FULGURAÇÃO , TIPO DE CORTE: CORTE PURO E NO MÍNIMO 3 MISTOS , MODO DE OPERAÇÃO: BIPOLAR, MICRO E MACRO , OPCIONAIS: FUNÇÃO PULSAR , OUTROS COMPONENTES: ALARME, MEMÓRIA , COMPATIBILIDADE: COMPATÍVEL C/ COAGULADOR ARGÔNIO |MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES|False|saiu
155885-4|7.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|MATERIAIS DE USO TECNICO HOSPITALAR|True|{'MM': {30.0}, 'ML': {31000.0}}|FIO DE SUTURA SINTETICO ABSORVIVEL - COMPOSTO DE POLIGLACTINA, CALIBRE 3-0, 01 AGULHA CILINDRICA 3/8 CIRCULO MEDINDO 3,0 CM, COLORIDO, INVOLUCRO ENVELOPE INDIVIDUAL, COMBINADO COM ARTIGO 31 DA LEI 8078/90, ART.31 L.8078/90 PORT.CONJ.N.1 DE 23/1/96-M.SAUDE|FIO DE SUTURA AGULHADO, MATERIAL FIO: POLIGLACTINA VIOLETA , MODELO FIO: MULTIFILAMENTAR , DIÂMETRO FIO: 3-0 , COMPRIMENTO FIO: CERCA DE 70 CM, TIPO AGULHA: AGULHA 1/2 CÍRCULO , MODELO AGULHA: CILÍNDRICA , COMPRIMENTO AGULHA: CERCA DE 20 MM, ESTERILIDADE: ESTÉRIL , APRESENTAçãO: EMBALAGEM INDIVIDUAL |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|FIO DE SUTURA AGULHADO, MATERIAL FIO: POLIGLACTINA INCOLOR , MODELO FIO: MULTIFILAMENTAR , DIÂMETRO FIO: 3-0 , COMPRIMENTO FIO: CERCA DE 70 CM, TIPO AGULHA: AGULHA 3/8 CÍRCULO , MODELO AGULHA: CORTANTE REVERSA / INVERTIDA , COMPRIMENTO AGULHA: CERCA DE 20 MM, ESTERILIDADE: ESTÉRIL , APRESENTAçãO: EMBALAGEM INDIVIDUAL |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|True|saiu
527672-1|5.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|INSUMOS PARA AS AREAS HEMATOLOGICAS E HEMOTERAPICAS|False||REAGENTES E INSUMOS PARA IMUNOFENOTIPAGEM - ANTI CD41A  ANTICORPO MONOCLONAL  CONJUGADO COM ISOTIOCIANATO DE FLUORESCEINA  (FITC) PARA IMUNOFENOTIPAGEM DE LEUCOCITOS,METODOLOGIA CITOMETRIA DE FLUXO,.,.|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE*: ANTI MIELOPEROXIDASE HUMANA , ADITIVOS 1: CONJUGADO À FLUORESCEÍNA (FITC) |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE: ANTI CD 41A HUMANO |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|True|saiu
229092-8|9.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|MATERIAIS DE USO TECNICO HOSPITALAR|True|{'MM': {300.0}}|FIO DE STEIMANN - FIO DE STEIMANN NUMERO 3,0, COM 30 CM.|ESTRIBO, MODELO: STEIMANN , TAMANHO: MÉDIO , MATERIAL: AÇO INOXIDÁVEL , ESTERILIDADE: ESTERILIZÁVEL |MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES|FIO ORTOPÉDICO IMPLANTÁVEL, MATERIAL: AÇO INOXIDÁVEL , TIPO: KIRSCHNNER , DIÂMETRO: DIÂMETRO DE 3,0 A 3,5 MM, USO: USO ÚNICO |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|False|saiu
376651-9|5.0|4-10|big_data|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|INSUMOS PARA AS AREAS HEMATOLOGICAS E HEMOTERAPICAS|False||REAGENTES E INSUMOS PARA IMUNOFENOTIPAGEM - CD34/FITC, MOUSE ANTI-HUMANO, CONJUGADO COM ISOTIOCIONATO DE FLUORESCEINA PARA IMUNOFENOTIPAGEM DE LEUCOCITOS,METODOLOGIA CITOMETRIA DE FLUXO,EXECUCAO AUTOMATICA,EM SANGUE,VALIDADE MINIMA APOS A ENTREGA DE 01 ANO,FORNECIMENTO DE ACORDO COM O CRONOGRAMA DO SERVICO,ROTULO COM N.LOTE, DATA DE FABRICACAO/VALIDADE E PROCEDENCIA|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE*: ANTI MIELOPEROXIDASE HUMANA , ADITIVOS 1: CONJUGADO À FLUORESCEÍNA (FITC) |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|ANTICORPO, TIPO: MONOCLONAL DE CAMUNDONGO , ATIVIDADE: ANTI CD 34 HUMANO |"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE"|True|saiu
18613-9|4.0|4-10|profs_saude|EQUIPAMENTOS E ARTIGOS DE USO MEDICO, ODONTOLOGICO , HOSPITALAR E LABORATORIAL|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|False||EQUIPO ARTERIAL PARA HEMODIALISE - A SER CONECTADO AO PACIENTE E AO DIALISADOR POR CONECTORES TIPO LUER-LOCK, ACONDICIONADO EM EMBALAGEM INDIVIDUAL ESTERIL APIROGENICA, COM DADOS DE IDENTIFICACAO, VALIDADE, FABRICACAO, PROCEDENCIA|ISOLADOR PRESSÃO, MATERIAL: PVC - CLORETO DE POLIVINILA , ESTERILIDADE: ESTÉRIL , APLICAÇÃO: USO EM MÁQUINA HEMODIÁLISE , TIPO CONECTOR: CONECTOR LUER LOCK |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|LINHA SANGUE, TIPO: ARTERIAL E VENOSA , APLICAÇÃO: HEMODIÁLISE PROLONGADA , MATERIAL: TUBO EM PVC , MODELO: LINHA SOLUÇÃO E REPOSIÇÃO , TIPO CONECTOR: CONECTORES, CLAMPS E INJETORES , TIPO SENSOR: TRANSDUTOR DE PRESSÃO , COMPONENTE: BOLSA VAZIA DE 2L E 5L , OUTROS COMPONENTES: EXTENSÃO P/ BOMBA HEPARINA , CARACTERÍSTICAS ADICIONAIS: KIT C/ HEMOFILTRO P/ ADULTO , ESTERILIDADE: ESTÉRIL |INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|False|saiu
